date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,PHP,88.29,1.82
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,41.2,0.85
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,cereals and tubers,Semolina (white),850,KG,actual,Retail,PHP,35,0.72
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,PHP,29,0.6
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Crab,860,KG,actual,Retail,PHP,284.91,5.89
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,PHP,204.57,4.23
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Fish (milkfish),840,KG,actual,Retail,PHP,163,3.37
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),861,KG,actual,Retail,PHP,245.14,5.07
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Fish (roundscad),841,KG,actual,Retail,PHP,165.71,3.43
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Fish (slipmouth),862,KG,actual,Retail,PHP,176.57,3.65
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Fish (threadfin bream),859,KG,actual,Retail,PHP,277.43,5.73
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,PHP,300,6.2
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,PHP,200,4.13
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,PHP,158,3.27
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,220,4.55
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs","Meat (pork, hock)",858,KG,actual,Retail,PHP,180,3.72
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,"meat, fish and eggs",Shrimp (endeavor),863,KG,actual,Retail,PHP,452.86,9.36
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,pulses and nuts,Beans (mung),393,KG,actual,Retail,PHP,86,1.78
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,PHP,120,2.48
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Bananas (lakatan),845,KG,actual,Retail,PHP,59,1.22
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Bananas (latundan),846,KG,actual,Retail,PHP,23.64,0.49
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Bananas (saba),854,KG,actual,Retail,PHP,19.49,0.4
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Beans (string),406,KG,actual,Retail,PHP,50.93,1.05
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Bitter melon,842,KG,actual,Retail,PHP,57.14,1.18
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Bottle gourd,852,KG,actual,Retail,PHP,35.93,0.74
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Cabbage,181,KG,actual,Retail,PHP,60.57,1.25
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Calamansi,847,KG,actual,Retail,PHP,45.14,0.93
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Carrots,166,KG,actual,Retail,PHP,97.14,2.01
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Eggplants,434,KG,actual,Retail,PHP,34.57,0.71
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Mangoes (carabao),848,KG,actual,Retail,PHP,149.86,3.1
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Onions (red),110,KG,actual,Retail,PHP,167.23,3.46
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Pineapples,524,KG,actual,Retail,PHP,48,0.99
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Squashes,340,KG,actual,Retail,PHP,18.57,0.38
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Sweet Potato leaves,853,KG,actual,Retail,PHP,25,0.52
2020-09-15,Region XIII,Surigao del Sur,Surigao del Sur,4363,9.06,126.2,vegetables and fruits,Tomatoes,114,KG,actual,Retail,PHP,44,0.91
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,PHP,101.15,2.08
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,36.34,0.75
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,52.09,1.07
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,42,0.86
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,cereals and tubers,Taro,598,KG,actual,Retail,PHP,50,1.03
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Anchovies,711,KG,actual,Retail,PHP,200,4.11
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Crab,860,KG,actual,Retail,PHP,300.77,6.18
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,PHP,9,0.19
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Fish (frigate tuna),865,KG,actual,Retail,PHP,100,2.06
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,PHP,110,2.26
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Fish (roundscad),841,KG,actual,Retail,PHP,60,1.23
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Fish (slipmouth),862,KG,actual,Retail,PHP,120,2.47
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,PHP,300,6.17
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,PHP,200,4.11
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,PHP,143.85,2.96
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs","Meat (pork, with bones)",856,KG,actual,Retail,PHP,206.15,4.24
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,"meat, fish and eggs",Shrimp (endeavor),863,KG,actual,Retail,PHP,400,8.22
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,PHP,117.69,2.42
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Bananas (latundan),846,KG,actual,Retail,PHP,50.31,1.03
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,PHP,115.14,2.37
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Bottle gourd,852,KG,actual,Retail,PHP,15,0.31
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Carrots,166,KG,actual,Retail,PHP,126.23,2.6
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Choko,851,KG,actual,Retail,PHP,48.26,0.99
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Eggplants,434,KG,actual,Retail,PHP,66.92,1.38
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Papaya,408,KG,actual,Retail,PHP,40,0.82
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Squashes,340,KG,actual,Retail,PHP,45.23,0.93
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Tomatoes,114,KG,actual,Retail,PHP,97.38,2
2020-10-15,Autonomous region in Muslim Mindanao,Basilan,Basilan,4325,6.66,122.14,vegetables and fruits,Water spinach,788,KG,actual,Retail,PHP,40,0.82
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,cereals and tubers,Maize (white),67,KG,actual,Retail,PHP,26.37,0.54
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,cereals and tubers,Maize (yellow),136,KG,actual,Retail,PHP,24.75,0.51
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,cereals and tubers,Rice (premium),873,KG,actual,Retail,PHP,44.4,0.91
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,48.4,1
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,42.4,0.87
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,cereals and tubers,Semolina (white),850,KG,actual,Retail,PHP,35.06,0.72
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,cereals and tubers,Semolina (yellow),849,KG,actual,Retail,PHP,31.06,0.64
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Anchovies,711,KG,actual,Retail,PHP,190,3.91
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Fish (frigate tuna),865,KG,actual,Retail,PHP,242.46,4.98
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Fish (milkfish),840,KG,actual,Retail,PHP,200.77,4.13
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),861,KG,actual,Retail,PHP,326.77,6.72
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Fish (roundscad),841,KG,actual,Retail,PHP,138.31,2.84
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,PHP,167.62,3.45
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,PHP,326,6.7
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,PHP,216,4.44
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,"meat, fish and eggs",Meat (pork),140,KG,actual,Retail,PHP,219.23,4.51
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Bananas (saba),854,KG,actual,Retail,PHP,58.92,1.21
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Bottle gourd,852,KG,actual,Retail,PHP,37.82,0.78
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Cabbage,181,KG,actual,Retail,PHP,42.71,0.88
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Calamansi,847,KG,actual,Retail,PHP,31.83,0.65
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Carrots,166,KG,actual,Retail,PHP,75.92,1.56
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Choko,851,KG,actual,Retail,PHP,22.92,0.47
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Eggplants,434,KG,actual,Retail,PHP,40.15,0.83
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Ginger,712,KG,actual,Retail,PHP,142.15,2.92
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Mangoes (piko),855,KG,actual,Retail,PHP,83.94,1.73
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Onions (red),110,KG,actual,Retail,PHP,149.85,3.08
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Papaya,408,KG,actual,Retail,PHP,23.57,0.48
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Tomatoes,114,KG,actual,Retail,PHP,52.85,1.09
2020-10-15,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,4327,6.72,124.79,vegetables and fruits,Water spinach,788,KG,actual,Retail,PHP,20.15,0.41
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,45.06,0.93
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,cereals and tubers,Rice (well milled),872,KG,actual,Retail,PHP,58.57,1.2
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,PHP,50,1.03
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs",Anchovies,711,KG,actual,Retail,PHP,104.87,2.16
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs",Crab,860,KG,actual,Retail,PHP,335.67,6.9
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,PHP,8.01,0.16
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),861,KG,actual,Retail,PHP,122.88,2.53
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs",Fish (roundscad),841,KG,actual,Retail,PHP,285.69,5.87
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs",Fish (threadfin bream),859,KG,actual,Retail,PHP,118.65,2.44
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,PHP,169.76,3.49
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,"meat, fish and eggs",Shrimp (endeavor),863,KG,actual,Retail,PHP,404.36,8.31
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,PHP,107.52,2.21
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,PHP,66.14,1.36
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Bananas (latundan),846,KG,actual,Retail,PHP,67.08,1.38
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Bananas (saba),854,KG,actual,Retail,PHP,24.91,0.51
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,PHP,121.5,2.5
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Beans (string),406,KG,actual,Retail,PHP,80.07,1.65
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Bottle gourd,852,KG,actual,Retail,PHP,74.97,1.54
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Cabbage,181,KG,actual,Retail,PHP,115.53,2.38
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Cabbage (chinese),843,KG,actual,Retail,PHP,40,0.82
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Calamansi,847,KG,actual,Retail,PHP,50.37,1.04
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Carrots,166,KG,actual,Retail,PHP,161.84,3.33
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Choko,851,KG,actual,Retail,PHP,26.77,0.55
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Coconut,684,KG,actual,Retail,PHP,14.02,0.29
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Eggplants,434,KG,actual,Retail,PHP,39.69,0.82
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Mangoes (carabao),848,KG,actual,Retail,PHP,200,4.11
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Onions (white),111,KG,actual,Retail,PHP,132.14,2.72
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Papaya,408,KG,actual,Retail,PHP,48.26,0.99
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Squashes,340,KG,actual,Retail,PHP,52.34,1.08
2020-10-15,Autonomous region in Muslim Mindanao,Sulu,Sulu,4328,6.05,121,vegetables and fruits,Sweet Potato leaves,853,KG,actual,Retail,PHP,60,1.23
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,PHP,115,2.36
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,cereals and tubers,Rice (special),874,KG,actual,Retail,PHP,49.77,1.02
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs",Anchovies,711,KG,actual,Retail,PHP,24.41,0.5
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs",Crab,860,KG,actual,Retail,PHP,270.88,5.57
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,PHP,6.71,0.14
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs",Fish (frigate tuna),865,KG,actual,Retail,PHP,50.6,1.04
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,PHP,64.08,1.32
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),861,KG,actual,Retail,PHP,61.85,1.27
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs",Fish (roundscad),841,KG,actual,Retail,PHP,53.33,1.1
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,"meat, fish and eggs",Fish (slipmouth),862,KG,actual,Retail,PHP,80.07,1.65
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Bananas (latundan),846,KG,actual,Retail,PHP,46.23,0.95
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Beans (string),406,KG,actual,Retail,PHP,31.75,0.65
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Bottle gourd,852,KG,actual,Retail,PHP,21.98,0.45
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Cabbage (chinese),843,KG,actual,Retail,PHP,71.14,1.46
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Choko,851,KG,actual,Retail,PHP,53.38,1.1
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Garlic,105,KG,actual,Retail,PHP,153.54,3.16
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Mangoes (carabao),848,KG,actual,Retail,PHP,89.44,1.84
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Onions (red),110,KG,actual,Retail,PHP,158.46,3.26
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Onions (white),111,KG,actual,Retail,PHP,129.69,2.67
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Papaya,408,KG,actual,Retail,PHP,35.08,0.72
2020-10-15,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,4329,5.03,119.77,vegetables and fruits,Pineapples,524,KG,actual,Retail,PHP,76.49,1.57
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,PHP,64.92,1.33
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,cereals and tubers,"Rice (regular, milled)",80,KG,actual,Retail,PHP,40.25,0.83
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,PHP,54.62,1.12
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,"meat, fish and eggs",Fish (roundscad),841,KG,actual,Retail,PHP,169.83,3.49
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,PHP,167.46,3.44
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,"meat, fish and eggs","Meat (pork, hock)",858,KG,actual,Retail,PHP,148,3.04
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,"meat, fish and eggs","Meat (pork, with bones)",856,KG,actual,Retail,PHP,210,4.32
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,"meat, fish and eggs",Shrimp (endeavor),863,KG,actual,Retail,PHP,504.39,10.37
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,PHP,35.09,0.72
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,vegetables and fruits,Bananas (lakatan),845,KG,actual,Retail,PHP,88,1.81
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,PHP,129.31,2.66
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,vegetables and fruits,Beans (string),406,KG,actual,Retail,PHP,62.23,1.28
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,vegetables and fruits,Bitter melon,842,KG,actual,Retail,PHP,65.9,1.35
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,vegetables and fruits,Bottle gourd,852,KG,actual,Retail,PHP,40.15,0.83
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,vegetables and fruits,Cabbage,181,KG,actual,Retail,PHP,27.46,0.56
2020-10-15,Cordillera Administrative region,Abra,Abra,4262,17.6,120.62,vegetables and fruits,Carrots,166,KG,actual,Retail,PHP,60.31,1.24
